rowId,measurement,value,log
erode/erode,processElapsedSeconds,12.9162319,tmp/runJson_20260513_112920/repeat_003/erode/erode.out
erode/erode,rssDeltaBytes,19709952,tmp/runJson_20260513_112920/repeat_003/erode/erode.out
erode/erode,rssPeakDeltaKB,19248,tmp/runJson_20260513_112920/repeat_003/erode/erode.out
erode/erode,predictedMemoryPeakBytes,180224,tmp/runJson_20260513_112920/repeat_003/erode/erode.out
erode/erode,estimatedPeakMemoryKB,176,tmp/runJson_20260513_112920/repeat_003/erode/erode.out
erode/erode,elapsedMilliseconds,725.48710000000005,tmp/runJson_20260513_112920/repeat_002/erode/erode.out
erode/erode,actualRunSeconds,0.72548710000000005,tmp/runJson_20260513_112920/repeat_002/erode/erode.out
erode/erode,processElapsedMilliseconds,4734.8701000000001,tmp/runJson_20260513_112920/repeat_002/erode/erode.out
erode/erode,processElapsedSeconds,4.7348701000000002,tmp/runJson_20260513_112920/repeat_002/erode/erode.out
erode/erode,rssDeltaBytes,16269312,tmp/runJson_20260513_112920/repeat_002/erode/erode.out
erode/erode,rssPeakDeltaKB,15888,tmp/runJson_20260513_112920/repeat_002/erode/erode.out
erode/erode,predictedMemoryPeakBytes,180224,tmp/runJson_20260513_112920/repeat_002/erode/erode.out
erode/erode,estimatedPeakMemoryKB,176,tmp/runJson_20260513_112920/repeat_002/erode/erode.out
erode/erode,elapsedMilliseconds,5459.8594000000003,tmp/runJson_20260513_112920/repeat_001/erode/erode.out
erode/erode,actualRunSeconds,5.4598594,tmp/runJson_20260513_112920/repeat_001/erode/erode.out
erode/erode,processElapsedMilliseconds,10472.769,tmp/runJson_20260513_112920/repeat_001/erode/erode.out
erode/erode,processElapsedSeconds,10.472769,tmp/runJson_20260513_112920/repeat_001/erode/erode.out
erode/erode,rssDeltaBytes,4620288,tmp/runJson_20260513_112920/repeat_001/erode/erode.out
erode/erode,rssPeakDeltaKB,4512,tmp/runJson_20260513_112920/repeat_001/erode/erode.out
erode/erode,predictedMemoryPeakBytes,180224,tmp/runJson_20260513_112920/repeat_001/erode/erode.out
erode/erode,estimatedPeakMemoryKB,176,tmp/runJson_20260513_112920/repeat_001/erode/erode.out
fft/fft,elapsedMilliseconds,13055.6387,tmp/runJson_20260513_112920/repeat_003/fft/fft.out
fft/fft,actualRunSeconds,13.055638699999999,tmp/runJson_20260513_112920/repeat_003/fft/fft.out
fft/fft,processElapsedMilliseconds,15447.9827,tmp/runJson_20260513_112920/repeat_003/fft/fft.out
fft/fft,processElapsedSeconds,15.447982700000001,tmp/runJson_20260513_112920/repeat_003/fft/fft.out
fft/fft,rssDeltaBytes,211927040,tmp/runJson_20260513_112920/repeat_003/fft/fft.out
fft/fft,rssPeakDeltaKB,206960,tmp/runJson_20260513_112920/repeat_003/fft/fft.out
fft/fft,predictedMemoryPeakBytes,615424,tmp/runJson_20260513_112920/repeat_003/fft/fft.out
fft/fft,estimatedPeakMemoryKB,601,tmp/runJson_20260513_112920/repeat_003/fft/fft.out
fft/fft,elapsedMilliseconds,11846.811299999999,tmp/runJson_20260513_112920/repeat_002/fft/fft.out
fft/fft,actualRunSeconds,11.846811299999999,tmp/runJson_20260513_112920/repeat_002/fft/fft.out
fft/fft,processElapsedMilliseconds,14270.766099999999,tmp/runJson_20260513_112920/repeat_002/fft/fft.out
fft/fft,processElapsedSeconds,14.270766099999999,tmp/runJson_20260513_112920/repeat_002/fft/fft.out
fft/fft,rssDeltaBytes,222953472,tmp/runJson_20260513_112920/repeat_002/fft/fft.out
fft/fft,rssPeakDeltaKB,217728,tmp/runJson_20260513_112920/repeat_002/fft/fft.out
fft/fft,predictedMemoryPeakBytes,615424,tmp/runJson_20260513_112920/repeat_002/fft/fft.out
fft/fft,estimatedPeakMemoryKB,601,tmp/runJson_20260513_112920/repeat_002/fft/fft.out
fft/fft,elapsedMilliseconds,16258.910099999997,tmp/runJson_20260513_112920/repeat_001/fft/fft.out
fft/fft,actualRunSeconds,16.258910099999998,tmp/runJson_20260513_112920/repeat_001/fft/fft.out
fft/fft,processElapsedMilliseconds,19143.1659,tmp/runJson_20260513_112920/repeat_001/fft/fft.out
fft/fft,processElapsedSeconds,19.1431659,tmp/runJson_20260513_112920/repeat_001/fft/fft.out
fft/fft,rssDeltaBytes,217792512,tmp/runJson_20260513_112920/repeat_001/fft/fft.out
fft/fft,rssPeakDeltaKB,212688,tmp/runJson_20260513_112920/repeat_001/fft/fft.out
fft/fft,predictedMemoryPeakBytes,615424,tmp/runJson_20260513_112920/repeat_001/fft/fft.out
fft/fft,estimatedPeakMemoryKB,601,tmp/runJson_20260513_112920/repeat_001/fft/fft.out
fillSmallHoles/fillSmallHoles,elapsedMilliseconds,2197.6172000000001,tmp/runJson_20260513_112920/repeat_003/fillSmallHoles/fillSmallHoles.out
fillSmallHoles/fillSmallHoles,actualRunSeconds,2.1976172000000003,tmp/runJson_20260513_112920/repeat_003/fillSmallHoles/fillSmallHoles.out
fillSmallHoles/fillSmallHoles,processElapsedMilliseconds,6410.2196999999996,tmp/runJson_20260513_112920/repeat_003/fillSmallHoles/fillSmallHoles.out
fillSmallHoles/fillSmallHoles,processElapsedSeconds,6.4102196999999999,tmp/runJson_20260513_112920/repeat_003/fillSmallHoles/fillSmallHoles.out
fillSmallHoles/fillSmallHoles,rssDeltaBytes,19120128,tmp/runJson_20260513_112920/repeat_003/fillSmallHoles/fillSmallHoles.out
fillSmallHoles/fillSmallHoles,rssPeakDeltaKB,18672,tmp/runJson_20260513_112920/repeat_003/fillSmallHoles/fillSmallHoles.out
fillSmallHoles/fillSmallHoles,predictedMemoryPeakBytes,4096,tmp/runJson_20260513_112920/repeat_003/fillSmallHoles/fillSmallHoles.out
fillSmallHoles/fillSmallHoles,estimatedPeakMemoryKB,4,tmp/runJson_20260513_112920/repeat_003/fillSmallHoles/fillSmallHoles.out
fillSmallHoles/fillSmallHoles,elapsedMilliseconds,2098.0965000000001,tmp/runJson_20260513_112920/repeat_002/fillSmallHoles/fillSmallHoles.out
fillSmallHoles/fillSmallHoles,actualRunSeconds,2.0980965,tmp/runJson_20260513_112920/repeat_002/fillSmallHoles/fillSmallHoles.out
fillSmallHoles/fillSmallHoles,processElapsedMilliseconds,6771.2906000000003,tmp/runJson_20260513_112920/repeat_002/fillSmallHoles/fillSmallHoles.out
fillSmallHoles/fillSmallHoles,processElapsedSeconds,6.7712906000000004,tmp/runJson_20260513_112920/repeat_002/fillSmallHoles/fillSmallHoles.out
fillSmallHoles/fillSmallHoles,rssDeltaBytes,47120384,tmp/runJson_20260513_112920/repeat_002/fillSmallHoles/fillSmallHoles.out
fillSmallHoles/fillSmallHoles,rssPeakDeltaKB,46016,tmp/runJson_20260513_112920/repeat_002/fillSmallHoles/fillSmallHoles.out
fillSmallHoles/fillSmallHoles,predictedMemoryPeakBytes,4096,tmp/runJson_20260513_112920/repeat_002/fillSmallHoles/fillSmallHoles.out
fillSmallHoles/fillSmallHoles,estimatedPeakMemoryKB,4,tmp/runJson_20260513_112920/repeat_002/fillSmallHoles/fillSmallHoles.out
fillSmallHoles/fillSmallHoles,elapsedMilliseconds,1844.8923,tmp/runJson_20260513_112920/repeat_001/fillSmallHoles/fillSmallHoles.out
fillSmallHoles/fillSmallHoles,actualRunSeconds,1.8448922999999999,tmp/runJson_20260513_112920/repeat_001/fillSmallHoles/fillSmallHoles.out
fillSmallHoles/fillSmallHoles,processElapsedMilliseconds,7988.7565000000004,tmp/runJson_20260513_112920/repeat_001/fillSmallHoles/fillSmallHoles.out
fillSmallHoles/fillSmallHoles,processElapsedSeconds,7.9887565,tmp/runJson_20260513_112920/repeat_001/fillSmallHoles/fillSmallHoles.out
fillSmallHoles/fillSmallHoles,rssDeltaBytes,46563328,tmp/runJson_20260513_112920/repeat_001/fillSmallHoles/fillSmallHoles.out
fillSmallHoles/fillSmallHoles,rssPeakDeltaKB,45472,tmp/runJson_20260513_112920/repeat_001/fillSmallHoles/fillSmallHoles.out
fillSmallHoles/fillSmallHoles,predictedMemoryPeakBytes,4096,tmp/runJson_20260513_112920/repeat_001/fillSmallHoles/fillSmallHoles.out
fillSmallHoles/fillSmallHoles,estimatedPeakMemoryKB,4,tmp/runJson_20260513_112920/repeat_001/fillSmallHoles/fillSmallHoles.out
finiteDiff3D/finiteDiff3D,elapsedMilliseconds,532.14070000000004,tmp/runJson_20260513_112920/repeat_003/finiteDiff3D/finiteDiff3D.out
finiteDiff3D/finiteDiff3D,actualRunSeconds,0.53214070000000002,tmp/runJson_20260513_112920/repeat_003/finiteDiff3D/finiteDiff3D.out
finiteDiff3D/finiteDiff3D,processElapsedMilliseconds,6322.1621999999998,tmp/runJson_20260513_112920/repeat_003/finiteDiff3D/finiteDiff3D.out
finiteDiff3D/finiteDiff3D,processElapsedSeconds,6.3221622000000002,tmp/runJson_20260513_112920/repeat_003/finiteDiff3D/finiteDiff3D.out
finiteDiff3D/finiteDiff3D,rssDeltaBytes,14680064,tmp/runJson_20260513_112920/repeat_003/finiteDiff3D/finiteDiff3D.out
finiteDiff3D/finiteDiff3D,rssPeakDeltaKB,14336,tmp/runJson_20260513_112920/repeat_003/finiteDiff3D/finiteDiff3D.out
finiteDiff3D/finiteDiff3D,predictedMemoryPeakBytes,65536,tmp/runJson_20260513_112920/repeat_003/finiteDiff3D/finiteDiff3D.out
finiteDiff3D/finiteDiff3D,estimatedPeakMemoryKB,64,tmp/runJson_20260513_112920/repeat_003/finiteDiff3D/finiteDiff3D.out
finiteDiff3D/finiteDiff3D,elapsedMilliseconds,534.60969999999998,tmp/runJson_20260513_112920/repeat_002/finiteDiff3D/finiteDiff3D.out
finiteDiff3D/finiteDiff3D,actualRunSeconds,0.53460969999999997,tmp/runJson_20260513_112920/repeat_002/finiteDiff3D/finiteDiff3D.out
finiteDiff3D/finiteDiff3D,processElapsedMilliseconds,6449.1223,tmp/runJson_20260513_112920/repeat_002/finiteDiff3D/finiteDiff3D.out
finiteDiff3D/finiteDiff3D,processElapsedSeconds,6.4491223,tmp/runJson_20260513_112920/repeat_002/finiteDiff3D/finiteDiff3D.out
finiteDiff3D/finiteDiff3D,rssDeltaBytes,6111232,tmp/runJson_20260513_112920/repeat_002/finiteDiff3D/finiteDiff3D.out
finiteDiff3D/finiteDiff3D,rssPeakDeltaKB,5968,tmp/runJson_20260513_112920/repeat_002/finiteDiff3D/finiteDiff3D.out
finiteDiff3D/finiteDiff3D,predictedMemoryPeakBytes,65536,tmp/runJson_20260513_112920/repeat_002/finiteDiff3D/finiteDiff3D.out
finiteDiff3D/finiteDiff3D,estimatedPeakMemoryKB,64,tmp/runJson_20260513_112920/repeat_002/finiteDiff3D/finiteDiff3D.out
finiteDiff3D/finiteDiff3D,elapsedMilliseconds,612.4606,tmp/runJson_20260513_112920/repeat_001/finiteDiff3D/finiteDiff3D.out
finiteDiff3D/finiteDiff3D,actualRunSeconds,0.61246060000000002,tmp/runJson_20260513_112920/repeat_001/finiteDiff3D/finiteDiff3D.out
finiteDiff3D/finiteDiff3D,processElapsedMilliseconds,8510.7921999999999,tmp/runJson_20260513_112920/repeat_001/finiteDiff3D/finiteDiff3D.out
finiteDiff3D/finiteDiff3D,processElapsedSeconds,8.5107921999999991,tmp/runJson_20260513_112920/repeat_001/finiteDiff3D/finiteDiff3D.out
finiteDiff3D/finiteDiff3D,rssDeltaBytes,6832128,tmp/runJson_20260513_112920/repeat_001/finiteDiff3D/finiteDiff3D.out
finiteDiff3D/finiteDiff3D,rssPeakDeltaKB,6672,tmp/runJson_20260513_112920/repeat_001/finiteDiff3D/finiteDiff3D.out
finiteDiff3D/finiteDiff3D,predictedMemoryPeakBytes,65536,tmp/runJson_20260513_112920/repeat_001/finiteDiff3D/finiteDiff3D.out
finiteDiff3D/finiteDiff3D,estimatedPeakMemoryKB,64,tmp/runJson_20260513_112920/repeat_001/finiteDiff3D/finiteDiff3D.out
forstner3DKeypoints/forstner3DKeypoints,elapsedMilliseconds,30559.5782,tmp/runJson_20260513_112920/repeat_003/forstner3DKeypoints/forstner3DKeypoints.out
forstner3DKeypoints/forstner3DKeypoints,actualRunSeconds,30.559578200000001,tmp/runJson_20260513_112920/repeat_003/forstner3DKeypoints/forstner3DKeypoints.out
forstner3DKeypoints/forstner3DKeypoints,processElapsedMilliseconds,40689.337999999996,tmp/runJson_20260513_112920/repeat_003/forstner3DKeypoints/forstner3DKeypoints.out
forstner3DKeypoints/forstner3DKeypoints,processElapsedSeconds,40.689337999999999,tmp/runJson_20260513_112920/repeat_003/forstner3DKeypoints/forstner3DKeypoints.out
forstner3DKeypoints/forstner3DKeypoints,rssDeltaBytes,90095616,tmp/runJson_20260513_112920/repeat_003/forstner3DKeypoints/forstner3DKeypoints.out
forstner3DKeypoints/forstner3DKeypoints,rssPeakDeltaKB,87984,tmp/runJson_20260513_112920/repeat_003/forstner3DKeypoints/forstner3DKeypoints.out
forstner3DKeypoints/forstner3DKeypoints,predictedMemoryPeakBytes,315392,tmp/runJson_20260513_112920/repeat_003/forstner3DKeypoints/forstner3DKeypoints.out
forstner3DKeypoints/forstner3DKeypoints,estimatedPeakMemoryKB,308,tmp/runJson_20260513_112920/repeat_003/forstner3DKeypoints/forstner3DKeypoints.out
forstner3DKeypoints/forstner3DKeypoints,elapsedMilliseconds,27481.774099999999,tmp/runJson_20260513_112920/repeat_002/forstner3DKeypoints/forstner3DKeypoints.out
forstner3DKeypoints/forstner3DKeypoints,actualRunSeconds,27.481774099999999,tmp/runJson_20260513_112920/repeat_002/forstner3DKeypoints/forstner3DKeypoints.out
forstner3DKeypoints/forstner3DKeypoints,processElapsedMilliseconds,31037.073800000002,tmp/runJson_20260513_112920/repeat_002/forstner3DKeypoints/forstner3DKeypoints.out
forstner3DKeypoints/forstner3DKeypoints,processElapsedSeconds,31.037073800000002,tmp/runJson_20260513_112920/repeat_002/forstner3DKeypoints/forstner3DKeypoints.out
forstner3DKeypoints/forstner3DKeypoints,rssDeltaBytes,95584256,tmp/runJson_20260513_112920/repeat_002/forstner3DKeypoints/forstner3DKeypoints.out
forstner3DKeypoints/forstner3DKeypoints,rssPeakDeltaKB,93344,tmp/runJson_20260513_112920/repeat_002/forstner3DKeypoints/forstner3DKeypoints.out
forstner3DKeypoints/forstner3DKeypoints,predictedMemoryPeakBytes,315392,tmp/runJson_20260513_112920/repeat_002/forstner3DKeypoints/forstner3DKeypoints.out
forstner3DKeypoints/forstner3DKeypoints,estimatedPeakMemoryKB,308,tmp/runJson_20260513_112920/repeat_002/forstner3DKeypoints/forstner3DKeypoints.out
forstner3DKeypoints/forstner3DKeypoints,elapsedMilliseconds,29380.552,tmp/runJson_20260513_112920/repeat_001/forstner3DKeypoints/forstner3DKeypoints.out
forstner3DKeypoints/forstner3DKeypoints,actualRunSeconds,29.380551999999998,tmp/runJson_20260513_112920/repeat_001/forstner3DKeypoints/forstner3DKeypoints.out
forstner3DKeypoints/forstner3DKeypoints,processElapsedMilliseconds,31973.4889,tmp/runJson_20260513_112920/repeat_001/forstner3DKeypoints/forstner3DKeypoints.out
forstner3DKeypoints/forstner3DKeypoints,processElapsedSeconds,31.9734889,tmp/runJson_20260513_112920/repeat_001/forstner3DKeypoints/forstner3DKeypoints.out
forstner3DKeypoints/forstner3DKeypoints,rssDeltaBytes,106348544,tmp/runJson_20260513_112920/repeat_001/forstner3DKeypoints/forstner3DKeypoints.out
forstner3DKeypoints/forstner3DKeypoints,rssPeakDeltaKB,103856,tmp/runJson_20260513_112920/repeat_001/forstner3DKeypoints/forstner3DKeypoints.out
forstner3DKeypoints/forstner3DKeypoints,predictedMemoryPeakBytes,315392,tmp/runJson_20260513_112920/repeat_001/forstner3DKeypoints/forstner3DKeypoints.out
forstner3DKeypoints/forstner3DKeypoints,estimatedPeakMemoryKB,308,tmp/runJson_20260513_112920/repeat_001/forstner3DKeypoints/forstner3DKeypoints.out
grayscaleClosing/grayscaleClosing,elapsedMilliseconds,2931.7435999999998,tmp/runJson_20260513_112920/repeat_003/grayscaleClosing/grayscaleClosing.out
grayscaleClosing/grayscaleClosing,actualRunSeconds,2.9317435999999999,tmp/runJson_20260513_112920/repeat_003/grayscaleClosing/grayscaleClosing.out
grayscaleClosing/grayscaleClosing,processElapsedMilliseconds,8645.1785,tmp/runJson_20260513_112920/repeat_003/grayscaleClosing/grayscaleClosing.out
grayscaleClosing/grayscaleClosing,processElapsedSeconds,8.6451785000000001,tmp/runJson_20260513_112920/repeat_003/grayscaleClosing/grayscaleClosing.out
grayscaleClosing/grayscaleClosing,rssDeltaBytes,20381696,tmp/runJson_20260513_112920/repeat_003/grayscaleClosing/grayscaleClosing.out
grayscaleClosing/grayscaleClosing,rssPeakDeltaKB,19904,tmp/runJson_20260513_112920/repeat_003/grayscaleClosing/grayscaleClosing.out
grayscaleClosing/grayscaleClosing,predictedMemoryPeakBytes,65536,tmp/runJson_20260513_112920/repeat_003/grayscaleClosing/grayscaleClosing.out
grayscaleClosing/grayscaleClosing,estimatedPeakMemoryKB,64,tmp/runJson_20260513_112920/repeat_003/grayscaleClosing/grayscaleClosing.out
grayscaleClosing/grayscaleClosing,elapsedMilliseconds,1795.3757000000001,tmp/runJson_20260513_112920/repeat_002/grayscaleClosing/grayscaleClosing.out
grayscaleClosing/grayscaleClosing,actualRunSeconds,1.7953757000000001,tmp/runJson_20260513_112920/repeat_002/grayscaleClosing/grayscaleClosing.out
grayscaleClosing/grayscaleClosing,processElapsedMilliseconds,6841.1971999999996,tmp/runJson_20260513_112920/repeat_002/grayscaleClosing/grayscaleClosing.out
grayscaleClosing/grayscaleClosing,processElapsedSeconds,6.8411971999999999,tmp/runJson_20260513_112920/repeat_002/grayscaleClosing/grayscaleClosing.out
grayscaleClosing/grayscaleClosing,rssDeltaBytes,12255232,tmp/runJson_20260513_112920/repeat_002/grayscaleClosing/grayscaleClosing.out
grayscaleClosing/grayscaleClosing,rssPeakDeltaKB,11968,tmp/runJson_20260513_112920/repeat_002/grayscaleClosing/grayscaleClosing.out
grayscaleClosing/grayscaleClosing,predictedMemoryPeakBytes,65536,tmp/runJson_20260513_112920/repeat_002/grayscaleClosing/grayscaleClosing.out
grayscaleClosing/grayscaleClosing,estimatedPeakMemoryKB,64,tmp/runJson_20260513_112920/repeat_002/grayscaleClosing/grayscaleClosing.out
grayscaleClosing/grayscaleClosing,elapsedMilliseconds,1765.665,tmp/runJson_20260513_112920/repeat_001/grayscaleClosing/grayscaleClosing.out
grayscaleClosing/grayscaleClosing,actualRunSeconds,1.765665,tmp/runJson_20260513_112920/repeat_001/grayscaleClosing/grayscaleClosing.out
grayscaleClosing/grayscaleClosing,processElapsedMilliseconds,10375.371499999999,tmp/runJson_20260513_112920/repeat_001/grayscaleClosing/grayscaleClosing.out
grayscaleClosing/grayscaleClosing,processElapsedSeconds,10.3753715,tmp/runJson_20260513_112920/repeat_001/grayscaleClosing/grayscaleClosing.out
grayscaleClosing/grayscaleClosing,rssDeltaBytes,27148288,tmp/runJson_20260513_112920/repeat_001/grayscaleClosing/grayscaleClosing.out
grayscaleClosing/grayscaleClosing,rssPeakDeltaKB,26512,tmp/runJson_20260513_112920/repeat_001/grayscaleClosing/grayscaleClosing.out
grayscaleClosing/grayscaleClosing,predictedMemoryPeakBytes,65536,tmp/runJson_20260513_112920/repeat_001/grayscaleClosing/grayscaleClosing.out
grayscaleClosing/grayscaleClosing,estimatedPeakMemoryKB,64,tmp/runJson_20260513_112920/repeat_001/grayscaleClosing/grayscaleClosing.out
grayscaleDilate/grayscaleDilate,elapsedMilliseconds,1385.6276,tmp/runJson_20260513_112920/repeat_003/grayscaleDilate/grayscaleDilate.out
grayscaleDilate/grayscaleDilate,actualRunSeconds,1.3856276000000001,tmp/runJson_20260513_112920/repeat_003/grayscaleDilate/grayscaleDilate.out
grayscaleDilate/grayscaleDilate,processElapsedMilliseconds,5616.6535000000003,tmp/runJson_20260513_112920/repeat_003/grayscaleDilate/grayscaleDilate.out
grayscaleDilate/grayscaleDilate,processElapsedSeconds,5.6166535,tmp/runJson_20260513_112920/repeat_003/grayscaleDilate/grayscaleDilate.out
grayscaleDilate/grayscaleDilate,rssDeltaBytes,22921216,tmp/runJson_20260513_112920/repeat_003/grayscaleDilate/grayscaleDilate.out
grayscaleDilate/grayscaleDilate,rssPeakDeltaKB,22384,tmp/runJson_20260513_112920/repeat_003/grayscaleDilate/grayscaleDilate.out
grayscaleDilate/grayscaleDilate,predictedMemoryPeakBytes,65536,tmp/runJson_20260513_112920/repeat_003/grayscaleDilate/grayscaleDilate.out
grayscaleDilate/grayscaleDilate,estimatedPeakMemoryKB,64,tmp/runJson_20260513_112920/repeat_003/grayscaleDilate/grayscaleDilate.out
grayscaleDilate/grayscaleDilate,elapsedMilliseconds,1254.3103000000001,tmp/runJson_20260513_112920/repeat_002/grayscaleDilate/grayscaleDilate.out
grayscaleDilate/grayscaleDilate,actualRunSeconds,1.2543103,tmp/runJson_20260513_112920/repeat_002/grayscaleDilate/grayscaleDilate.out
grayscaleDilate/grayscaleDilate,processElapsedMilliseconds,4940.7790000000005,tmp/runJson_20260513_112920/repeat_002/grayscaleDilate/grayscaleDilate.out
grayscaleDilate/grayscaleDilate,processElapsedSeconds,4.940779,tmp/runJson_20260513_112920/repeat_002/grayscaleDilate/grayscaleDilate.out
grayscaleDilate/grayscaleDilate,rssDeltaBytes,19529728,tmp/runJson_20260513_112920/repeat_002/grayscaleDilate/grayscaleDilate.out
grayscaleDilate/grayscaleDilate,rssPeakDeltaKB,19072,tmp/runJson_20260513_112920/repeat_002/grayscaleDilate/grayscaleDilate.out
grayscaleDilate/grayscaleDilate,predictedMemoryPeakBytes,65536,tmp/runJson_20260513_112920/repeat_002/grayscaleDilate/grayscaleDilate.out
grayscaleDilate/grayscaleDilate,estimatedPeakMemoryKB,64,tmp/runJson_20260513_112920/repeat_002/grayscaleDilate/grayscaleDilate.out
grayscaleDilate/grayscaleDilate,elapsedMilliseconds,1008.64,tmp/runJson_20260513_112920/repeat_001/grayscaleDilate/grayscaleDilate.out
grayscaleDilate/grayscaleDilate,actualRunSeconds,1.00864,tmp/runJson_20260513_112920/repeat_001/grayscaleDilate/grayscaleDilate.out
grayscaleDilate/grayscaleDilate,processElapsedMilliseconds,5741.5689000000002,tmp/runJson_20260513_112920/repeat_001/grayscaleDilate/grayscaleDilate.out
grayscaleDilate/grayscaleDilate,processElapsedSeconds,5.7415688999999999,tmp/runJson_20260513_112920/repeat_001/grayscaleDilate/grayscaleDilate.out
grayscaleDilate/grayscaleDilate,rssDeltaBytes,22839296,tmp/runJson_20260513_112920/repeat_001/grayscaleDilate/grayscaleDilate.out
grayscaleDilate/grayscaleDilate,rssPeakDeltaKB,22304,tmp/runJson_20260513_112920/repeat_001/grayscaleDilate/grayscaleDilate.out
grayscaleDilate/grayscaleDilate,predictedMemoryPeakBytes,65536,tmp/runJson_20260513_112920/repeat_001/grayscaleDilate/grayscaleDilate.out
grayscaleDilate/grayscaleDilate,estimatedPeakMemoryKB,64,tmp/runJson_20260513_112920/repeat_001/grayscaleDilate/grayscaleDilate.out
grayscaleErode/grayscaleErode,elapsedMilliseconds,1462.2126000000001,tmp/runJson_20260513_112920/repeat_003/grayscaleErode/grayscaleErode.out
grayscaleErode/grayscaleErode,actualRunSeconds,1.4622126,tmp/runJson_20260513_112920/repeat_003/grayscaleErode/grayscaleErode.out
grayscaleErode/grayscaleErode,processElapsedMilliseconds,7525.0702000000001,tmp/runJson_20260513_112920/repeat_003/grayscaleErode/grayscaleErode.out
grayscaleErode/grayscaleErode,processElapsedSeconds,7.5250702,tmp/runJson_20260513_112920/repeat_003/grayscaleErode/grayscaleErode.out
grayscaleErode/grayscaleErode,rssDeltaBytes,25493504,tmp/runJson_20260513_112920/repeat_003/grayscaleErode/grayscaleErode.out
grayscaleErode/grayscaleErode,rssPeakDeltaKB,24896,tmp/runJson_20260513_112920/repeat_003/grayscaleErode/grayscaleErode.out
grayscaleErode/grayscaleErode,predictedMemoryPeakBytes,65536,tmp/runJson_20260513_112920/repeat_003/grayscaleErode/grayscaleErode.out
grayscaleErode/grayscaleErode,estimatedPeakMemoryKB,64,tmp/runJson_20260513_112920/repeat_003/grayscaleErode/grayscaleErode.out
grayscaleErode/grayscaleErode,elapsedMilliseconds,1434.3876,tmp/runJson_20260513_112920/repeat_002/grayscaleErode/grayscaleErode.out
grayscaleErode/grayscaleErode,actualRunSeconds,1.4343876,tmp/runJson_20260513_112920/repeat_002/grayscaleErode/grayscaleErode.out
grayscaleErode/grayscaleErode,processElapsedMilliseconds,6853.5257999999994,tmp/runJson_20260513_112920/repeat_002/grayscaleErode/grayscaleErode.out
grayscaleErode/grayscaleErode,processElapsedSeconds,6.8535257999999999,tmp/runJson_20260513_112920/repeat_002/grayscaleErode/grayscaleErode.out
grayscaleErode/grayscaleErode,rssDeltaBytes,9125888,tmp/runJson_20260513_112920/repeat_002/grayscaleErode/grayscaleErode.out
grayscaleErode/grayscaleErode,rssPeakDeltaKB,8912,tmp/runJson_20260513_112920/repeat_002/grayscaleErode/grayscaleErode.out
grayscaleErode/grayscaleErode,predictedMemoryPeakBytes,65536,tmp/runJson_20260513_112920/repeat_002/grayscaleErode/grayscaleErode.out
grayscaleErode/grayscaleErode,estimatedPeakMemoryKB,64,tmp/runJson_20260513_112920/repeat_002/grayscaleErode/grayscaleErode.out
grayscaleErode/grayscaleErode,elapsedMilliseconds,997.10170000000005,tmp/runJson_20260513_112920/repeat_001/grayscaleErode/grayscaleErode.out
grayscaleErode/grayscaleErode,actualRunSeconds,0.99710170000000009,tmp/runJson_20260513_112920/repeat_001/grayscaleErode/grayscaleErode.out
grayscaleErode/grayscaleErode,processElapsedMilliseconds,5031.2906999999996,tmp/runJson_20260513_112920/repeat_001/grayscaleErode/grayscaleErode.out
grayscaleErode/grayscaleErode,processElapsedSeconds,5.0312906999999996,tmp/runJson_20260513_112920/repeat_001/grayscaleErode/grayscaleErode.out
grayscaleErode/grayscaleErode,rssDeltaBytes,23003136,tmp/runJson_20260513_112920/repeat_001/grayscaleErode/grayscaleErode.out
grayscaleErode/grayscaleErode,rssPeakDeltaKB,22464,tmp/runJson_20260513_112920/repeat_001/grayscaleErode/grayscaleErode.out
grayscaleErode/grayscaleErode,predictedMemoryPeakBytes,65536,tmp/runJson_20260513_112920/repeat_001/grayscaleErode/grayscaleErode.out
grayscaleErode/grayscaleErode,estimatedPeakMemoryKB,64,tmp/runJson_20260513_112920/repeat_001/grayscaleErode/grayscaleErode.out
grayscaleOpening/grayscaleOpening,elapsedMilliseconds,1753.4665,tmp/runJson_20260513_112920/repeat_003/grayscaleOpening/grayscaleOpening.out
grayscaleOpening/grayscaleOpening,actualRunSeconds,1.7534665,tmp/runJson_20260513_112920/repeat_003/grayscaleOpening/grayscaleOpening.out
grayscaleOpening/grayscaleOpening,processElapsedMilliseconds,6383.0715,tmp/runJson_20260513_112920/repeat_003/grayscaleOpening/grayscaleOpening.out
grayscaleOpening/grayscaleOpening,processElapsedSeconds,6.3830714999999998,tmp/runJson_20260513_112920/repeat_003/grayscaleOpening/grayscaleOpening.out
grayscaleOpening/grayscaleOpening,rssDeltaBytes,14499840,tmp/runJson_20260513_112920/repeat_003/grayscaleOpening/grayscaleOpening.out
grayscaleOpening/grayscaleOpening,rssPeakDeltaKB,14160,tmp/runJson_20260513_112920/repeat_003/grayscaleOpening/grayscaleOpening.out
grayscaleOpening/grayscaleOpening,predictedMemoryPeakBytes,65536,tmp/runJson_20260513_112920/repeat_003/grayscaleOpening/grayscaleOpening.out
grayscaleOpening/grayscaleOpening,estimatedPeakMemoryKB,64,tmp/runJson_20260513_112920/repeat_003/grayscaleOpening/grayscaleOpening.out
